customer_id,job_category,last_booking_date,days_since_last_booking,churn_threshold,is_churned
1351,business_traveler,2025-12-03,98,180,0
3319,business_traveler,2026-03-07,4,180,0
1660,business_traveler,2026-02-28,11,180,0
1183,occasional_visitor,2023-05-19,1027,365,1
4165,occasional_visitor,2025-01-23,412,365,1
2914,business_traveler,2026-02-06,33,180,0
1333,vacation_traveler,2025-08-07,216,90,1
1610,business_traveler,2026-03-03,8,180,0
3411,vacation_traveler,2026-01-11,59,90,0
943,business_traveler,2026-01-20,50,180,0
4644,vacation_traveler,2025-10-17,145,90,1
2929,business_traveler,2026-03-08,3,180,0
2408,occasional_visitor,2026-02-01,38,365,0
4573,vacation_traveler,2026-03-03,8,90,0
1466,occasional_visitor,2024-10-07,520,365,1
323,occasional_visitor,2024-07-01,618,365,1
348,vacation_traveler,2026-01-08,62,90,0
3273,vacation_traveler,2025-08-18,205,90,1
112,vacation_traveler,2026-01-14,56,90,0
4876,vacation_traveler,2025-09-01,191,90,1
560,vacation_traveler,2025-12-05,96,90,1
2113,business_traveler,2026-03-09,2,180,0
2944,business_traveler,2025-07-03,251,180,1
268,vacation_traveler,2026-01-28,42,90,0
1745,occasional_visitor,2025-09-18,174,365,0
3683,occasional_visitor,2024-06-01,648,365,1
2016,business_traveler,2026-01-08,62,180,0
2492,business_traveler,2026-01-01,69,180,0
1657,occasional_visitor,2025-09-15,177,365,0
2730,business_traveler,2026-03-03,8,180,0
988,business_traveler,2026-02-23,16,180,0
4715,vacation_traveler,2025-10-07,155,90,1
590,vacation_traveler,2025-11-28,103,90,1
3074,business_traveler,2026-02-22,17,180,0
2908,occasional_visitor,2024-05-13,667,365,1
82,vacation_traveler,2026-01-29,41,90,0
4026,business_traveler,2026-01-30,40,180,0
4899,occasional_visitor,2025-06-22,262,365,0
2000,vacation_traveler,2026-01-18,52,90,0
1396,business_traveler,2026-02-14,25,180,0
1534,vacation_traveler,2026-01-29,41,90,0
202,occasional_visitor,2025-12-15,86,365,0
2203,business_traveler,2026-02-06,33,180,0
4397,vacation_traveler,2026-03-10,1,90,0
3252,occasional_visitor,2025-04-17,328,365,0
1906,occasional_visitor,2024-12-10,456,365,1
1981,vacation_traveler,2025-02-18,386,90,1
1176,vacation_traveler,2025-08-25,198,90,1
4565,vacation_traveler,2026-02-10,29,90,0
2587,business_traveler,2026-02-21,18,180,0
1186,occasional_visitor,2026-03-01,10,365,0
2316,business_traveler,2026-03-07,4,180,0
1380,occasional_visitor,2025-10-30,132,365,0
4067,occasional_visitor,2025-07-11,243,365,0
3465,vacation_traveler,2025-11-20,111,90,1
1147,vacation_traveler,2025-12-22,79,90,0
917,occasional_visitor,2025-12-18,83,365,0
2588,vacation_traveler,2025-08-11,212,90,1
489,business_traveler,2026-03-07,4,180,0
4423,business_traveler,2026-03-04,7,180,0
3471,vacation_traveler,2025-10-27,135,90,1
1555,occasional_visitor,2024-11-25,471,365,1
3286,business_traveler,2026-01-26,44,180,0
4063,vacation_traveler,2025-12-23,78,90,0
2142,vacation_traveler,2025-03-14,362,90,1
2927,business_traveler,2025-12-14,87,180,0
4789,business_traveler,2026-03-10,1,180,0
3575,business_traveler,2026-02-15,24,180,0
2286,business_traveler,2026-02-12,27,180,0
3972,vacation_traveler,2026-03-05,6,90,0
1230,occasional_visitor,2024-07-16,603,365,1
666,business_traveler,2026-02-08,31,180,0
216,vacation_traveler,2026-01-15,55,90,0
3412,vacation_traveler,2025-11-16,115,90,1
958,occasional_visitor,2025-06-25,259,365,0
295,occasional_visitor,2024-06-21,628,365,1
1655,business_traveler,2026-01-12,58,180,0
3450,vacation_traveler,2026-01-19,51,90,0
4688,vacation_traveler,2025-08-15,208,90,1
4244,vacation_traveler,2025-12-06,95,90,1
499,vacation_traveler,2026-02-22,17,90,0
3924,occasional_visitor,2025-09-16,176,365,0
2724,business_traveler,2026-02-25,14,180,0
62,vacation_traveler,2024-11-30,466,90,1
4641,business_traveler,2026-01-04,66,180,0
2213,occasional_visitor,2025-07-10,244,365,0
1318,vacation_traveler,2025-07-12,242,90,1
568,business_traveler,2026-01-26,44,180,0
4328,occasional_visitor,2024-07-17,602,365,1
4742,occasional_visitor,2022-08-06,1313,365,1
3454,occasional_visitor,2026-03-07,4,365,0
4862,occasional_visitor,2025-09-15,177,365,0
3554,vacation_traveler,2025-10-12,150,90,1
4013,vacation_traveler,2025-11-24,107,90,1
4649,business_traveler,2026-02-17,22,180,0
3839,occasional_visitor,2023-12-04,828,365,1
2165,vacation_traveler,2026-01-28,42,90,0
100,business_traveler,2026-03-01,10,180,0
3599,business_traveler,2026-02-26,13,180,0
1223,business_traveler,2026-01-23,47,180,0
925,vacation_traveler,2025-11-20,111,90,1
2039,vacation_traveler,2025-11-20,111,90,1
2933,vacation_traveler,2026-03-09,2,90,0
3504,business_traveler,2026-02-10,29,180,0
2539,vacation_traveler,2025-12-30,71,90,0
429,occasional_visitor,2025-09-10,182,365,0
4818,vacation_traveler,2026-02-17,22,90,0
835,business_traveler,2026-02-09,30,180,0
4159,vacation_traveler,2025-12-23,78,90,0
4945,occasional_visitor,2025-02-02,402,365,1
3491,business_traveler,2026-01-17,53,180,0
2207,vacation_traveler,2026-02-20,19,90,0
2727,occasional_visitor,2024-07-10,609,365,1
1026,business_traveler,2026-01-03,67,180,0
434,occasional_visitor,2025-07-31,223,365,0
3892,business_traveler,2026-03-09,2,180,0
211,business_traveler,2026-03-09,2,180,0
1191,business_traveler,2026-02-05,34,180,0
901,vacation_traveler,2026-02-03,36,90,0
2902,business_traveler,2026-03-01,10,180,0
3276,business_traveler,2025-08-06,217,180,1
3039,vacation_traveler,2026-01-04,66,90,0
4802,vacation_traveler,2025-10-06,156,90,1
3734,business_traveler,2026-03-04,7,180,0
4201,business_traveler,2025-09-15,177,180,0
3230,business_traveler,2026-03-04,7,180,0
1989,vacation_traveler,2025-12-07,94,90,1
4674,occasional_visitor,2025-05-07,308,365,0
1091,occasional_visitor,2024-02-21,749,365,1
4008,business_traveler,2026-03-07,4,180,0
539,occasional_visitor,2024-03-17,724,365,1
3559,occasional_visitor,2025-10-31,131,365,0
1108,vacation_traveler,2025-12-26,75,90,0
278,vacation_traveler,2025-11-08,123,90,1
3756,vacation_traveler,2025-11-01,130,90,1
2299,business_traveler,2026-02-07,32,180,0
2009,occasional_visitor,2023-11-20,842,365,1
2331,occasional_visitor,2024-12-23,443,365,1
3658,business_traveler,2026-03-06,5,180,0
1494,vacation_traveler,2025-04-18,327,90,1
4176,business_traveler,2026-03-09,2,180,0
4348,business_traveler,2026-01-10,60,180,0
3909,business_traveler,2026-02-16,23,180,0
3535,vacation_traveler,2025-11-19,112,90,1
4284,business_traveler,2026-02-24,15,180,0
2182,vacation_traveler,2025-11-21,110,90,1
1045,occasional_visitor,2025-12-29,72,365,0
4047,occasional_visitor,2025-03-11,365,365,0
3464,business_traveler,2026-03-07,4,180,0
4007,business_traveler,2026-01-21,49,180,0
1307,occasional_visitor,2023-09-23,900,365,1
1883,occasional_visitor,2025-03-24,352,365,0
1558,vacation_traveler,2025-12-16,85,90,0
3020,business_traveler,2026-02-28,11,180,0
417,business_traveler,2026-02-13,26,180,0
3964,business_traveler,2026-03-06,5,180,0
3031,vacation_traveler,2026-02-14,25,90,0
791,vacation_traveler,2026-02-05,34,90,0
775,business_traveler,2026-02-12,27,180,0
1830,business_traveler,2026-03-05,6,180,0
4792,occasional_visitor,2025-11-01,130,365,0
1018,vacation_traveler,2025-11-20,111,90,1
2040,vacation_traveler,2025-11-02,129,90,1
1263,business_traveler,2026-03-04,7,180,0
2385,occasional_visitor,2025-04-12,333,365,0
3211,business_traveler,2026-01-29,41,180,0
4816,occasional_visitor,2023-12-22,810,365,1
1682,business_traveler,2025-10-24,138,180,0
4435,vacation_traveler,2026-02-01,38,90,0
4711,business_traveler,2026-03-05,6,180,0
4974,occasional_visitor,2025-09-26,166,365,0
3703,occasional_visitor,2025-01-05,430,365,1
1289,occasional_visitor,2023-11-09,853,365,1
2357,vacation_traveler,2026-01-04,66,90,0
695,vacation_traveler,2025-12-11,90,90,0
4692,business_traveler,2026-03-04,7,180,0
3922,vacation_traveler,2026-03-09,2,90,0
3521,vacation_traveler,2025-12-20,81,90,0
794,business_traveler,2026-02-05,34,180,0
3954,vacation_traveler,2026-01-07,63,90,0
3764,occasional_visitor,2025-02-13,391,365,1
4650,occasional_visitor,2024-03-29,712,365,1
1368,vacation_traveler,2025-07-14,240,90,1
508,occasional_visitor,2026-02-17,22,365,0
3451,vacation_traveler,2025-08-18,205,90,1
2504,occasional_visitor,2024-08-04,584,365,1
3373,business_traveler,2026-03-04,7,180,0
1705,occasional_visitor,2026-03-04,7,365,0
2451,vacation_traveler,2026-01-18,52,90,0
1829,occasional_visitor,2024-01-23,778,365,1
2321,occasional_visitor,2026-01-15,55,365,0
2553,business_traveler,2026-02-06,33,180,0
2610,vacation_traveler,2025-12-07,94,90,1
2593,business_traveler,2026-03-04,7,180,0
841,vacation_traveler,2026-03-10,1,90,0
1030,vacation_traveler,2025-11-16,115,90,1
4965,occasional_visitor,2024-08-02,586,365,1
1694,vacation_traveler,2026-01-15,55,90,0
1614,occasional_visitor,2024-09-13,544,365,1
2921,business_traveler,2026-02-17,22,180,0
803,vacation_traveler,2025-08-13,210,90,1
2057,vacation_traveler,2026-02-26,13,90,0
35,business_traveler,2026-02-26,13,180,0
4252,occasional_visitor,2025-09-13,179,365,0
2576,vacation_traveler,2026-02-09,30,90,0
2063,vacation_traveler,2025-12-22,79,90,0
3244,occasional_visitor,2023-02-05,1130,365,1
4625,business_traveler,2026-02-25,14,180,0
220,business_traveler,2025-12-30,71,180,0
3952,vacation_traveler,2026-03-01,10,90,0
2514,business_traveler,2026-02-22,17,180,0
1913,occasional_visitor,2025-07-16,238,365,0
2147,vacation_traveler,2025-09-04,188,90,1
4099,vacation_traveler,2025-12-18,83,90,0
3591,occasional_visitor,2026-01-02,68,365,0
400,occasional_visitor,2025-12-14,87,365,0
285,vacation_traveler,2025-12-30,71,90,0
2116,vacation_traveler,2026-01-10,60,90,0
2441,vacation_traveler,2026-02-25,14,90,0
4727,occasional_visitor,2025-05-23,292,365,0
3190,business_traveler,2026-03-01,10,180,0
4394,vacation_traveler,2025-07-01,253,90,1
3098,vacation_traveler,2025-12-18,83,90,0
1266,occasional_visitor,2025-03-02,374,365,1
4277,business_traveler,2026-01-16,54,180,0
4406,business_traveler,2026-02-22,17,180,0
1922,occasional_visitor,2023-03-30,1077,365,1
1718,occasional_visitor,2024-04-24,686,365,1
714,business_traveler,2026-03-04,7,180,0
4931,business_traveler,2026-03-10,1,180,0
4323,business_traveler,2026-02-13,26,180,0
3733,business_traveler,2026-02-22,17,180,0
2397,business_traveler,2025-10-30,132,180,0
2296,business_traveler,2026-01-31,39,180,0
906,vacation_traveler,2026-03-07,4,90,0
909,business_traveler,2026-02-10,29,180,0
4667,vacation_traveler,2025-09-29,163,90,1
4706,business_traveler,2026-01-24,46,180,0
2667,business_traveler,2025-12-29,72,180,0
152,business_traveler,2026-02-14,25,180,0
1685,business_traveler,2026-03-03,8,180,0
1049,occasional_visitor,2023-03-02,1105,365,1
428,vacation_traveler,2025-12-22,79,90,0
1786,occasional_visitor,2026-02-10,29,365,0
4164,business_traveler,2026-02-17,22,180,0
747,business_traveler,2026-02-26,13,180,0
2581,occasional_visitor,2025-12-13,88,365,0
3207,business_traveler,2026-02-26,13,180,0
1008,occasional_visitor,2025-01-24,411,365,1
3040,occasional_visitor,2026-01-31,39,365,0
4626,occasional_visitor,2025-02-21,383,365,1
3794,business_traveler,2026-02-16,23,180,0
4104,occasional_visitor,2025-02-28,376,365,1
164,business_traveler,2026-02-15,24,180,0
4566,vacation_traveler,2026-01-20,50,90,0
1098,occasional_visitor,2025-12-11,90,365,0
2719,vacation_traveler,2026-01-31,39,90,0
2333,vacation_traveler,2025-09-28,164,90,1
1929,business_traveler,2026-01-14,56,180,0
2035,vacation_traveler,2025-10-02,160,90,1
1548,vacation_traveler,2025-12-17,84,90,0
4511,vacation_traveler,2025-08-25,198,90,1
4713,business_traveler,2026-02-07,32,180,0
1507,business_traveler,2026-01-11,59,180,0
4204,occasional_visitor,2025-10-13,149,365,0
3430,vacation_traveler,2026-03-08,3,90,0
1900,vacation_traveler,2026-03-03,8,90,0
2220,vacation_traveler,2026-01-20,50,90,0
1959,occasional_visitor,2024-03-03,738,365,1
1907,business_traveler,2026-02-24,15,180,0
496,vacation_traveler,2026-01-12,58,90,0
1762,business_traveler,2026-02-26,13,180,0
2803,vacation_traveler,2025-07-23,231,90,1
2829,occasional_visitor,2024-06-20,629,365,1
1845,business_traveler,2026-01-13,57,180,0
814,business_traveler,2026-03-02,9,180,0
668,business_traveler,2026-03-07,4,180,0
2701,business_traveler,2026-02-25,14,180,0
4870,vacation_traveler,2024-12-10,456,90,1
3903,business_traveler,2025-12-25,76,180,0
926,business_traveler,2026-03-10,1,180,0
645,business_traveler,2026-03-09,2,180,0
1009,occasional_visitor,2023-01-24,1142,365,1
1460,business_traveler,2026-01-16,54,180,0
607,vacation_traveler,2026-02-26,13,90,0
1546,business_traveler,2025-12-11,90,180,0
1816,vacation_traveler,2025-12-03,98,90,1
2459,business_traveler,2026-02-12,27,180,0
1619,occasional_visitor,2025-10-07,155,365,0
84,business_traveler,2026-01-28,42,180,0
3500,vacation_traveler,2025-09-25,167,90,1
4250,vacation_traveler,2026-01-21,49,90,0
3651,vacation_traveler,2026-01-11,59,90,0
2626,business_traveler,2026-01-31,39,180,0
1877,business_traveler,2026-01-01,69,180,0
2452,vacation_traveler,2026-03-04,7,90,0
1815,business_traveler,2026-01-28,42,180,0
4912,vacation_traveler,2026-01-10,60,90,0
1062,business_traveler,2026-03-09,2,180,0
942,business_traveler,2026-01-30,40,180,0
1458,occasional_visitor,2025-01-18,417,365,1
108,occasional_visitor,2023-04-07,1069,365,1
59,vacation_traveler,2025-11-27,104,90,1
4536,vacation_traveler,2026-02-16,23,90,0
1862,business_traveler,2026-02-22,17,180,0
4857,vacation_traveler,2026-01-17,53,90,0
3034,vacation_traveler,2026-01-09,61,90,0
1535,business_traveler,2026-02-09,30,180,0
2704,vacation_traveler,2025-12-14,87,90,0
2232,business_traveler,2026-03-04,7,180,0
2157,occasional_visitor,2025-06-04,280,365,0
3404,vacation_traveler,2025-07-25,229,90,1
3112,business_traveler,2026-02-26,13,180,0
2302,vacation_traveler,2025-10-23,139,90,1
4215,vacation_traveler,2025-03-15,361,90,1
4358,business_traveler,2026-02-26,13,180,0
778,occasional_visitor,2025-06-21,263,365,0
4393,business_traveler,2026-02-06,33,180,0
4922,vacation_traveler,2025-12-29,72,90,0
4259,business_traveler,2026-03-03,8,180,0
3383,business_traveler,2026-02-10,29,180,0
1170,vacation_traveler,2025-04-17,328,90,1
532,business_traveler,2026-02-24,15,180,0
1371,occasional_visitor,2024-12-11,455,365,1
4320,vacation_traveler,2026-03-10,1,90,0
2370,business_traveler,2026-02-23,16,180,0
259,vacation_traveler,2025-11-28,103,90,1
3251,vacation_traveler,2026-03-02,9,90,0
2567,business_traveler,2025-12-24,77,180,0
1378,vacation_traveler,2026-01-31,39,90,0
1038,occasional_visitor,2024-12-14,452,365,1
324,business_traveler,2026-01-27,43,180,0
2273,business_traveler,2026-02-27,12,180,0
2745,occasional_visitor,2026-02-27,12,365,0
1923,occasional_visitor,2025-03-07,369,365,1
4342,vacation_traveler,2026-01-04,66,90,0
4361,business_traveler,2026-03-05,6,180,0
1126,vacation_traveler,2026-02-02,37,90,0
2965,business_traveler,2026-02-13,26,180,0
4302,vacation_traveler,2025-07-01,253,90,1
1217,occasional_visitor,2022-06-06,1374,365,1
984,occasional_visitor,2025-04-11,334,365,0
3758,occasional_visitor,2023-03-13,1094,365,1
1249,occasional_visitor,2024-09-11,546,365,1
4341,occasional_visitor,2025-07-08,246,365,0
868,vacation_traveler,2026-02-15,24,90,0
418,business_traveler,2026-03-09,2,180,0
4494,occasional_visitor,2023-06-10,1005,365,1
3715,business_traveler,2026-02-06,33,180,0
1524,vacation_traveler,2025-11-24,107,90,1
4411,occasional_visitor,2025-08-23,200,365,0
1229,business_traveler,2026-03-07,4,180,0
407,occasional_visitor,2024-11-20,476,365,1
3233,occasional_visitor,2026-01-30,40,365,0
2244,vacation_traveler,2026-01-18,52,90,0
4368,vacation_traveler,2026-02-15,24,90,0
4837,vacation_traveler,2025-10-08,154,90,1
3168,occasional_visitor,2025-08-22,201,365,0
2005,vacation_traveler,2026-02-27,12,90,0
39,business_traveler,2026-03-04,7,180,0
4900,vacation_traveler,2025-09-12,180,90,1
690,vacation_traveler,2026-01-23,47,90,0
1477,vacation_traveler,2025-09-02,190,90,1
3263,business_traveler,2026-01-14,56,180,0
2977,vacation_traveler,2026-02-02,37,90,0
2919,occasional_visitor,2025-09-08,184,365,0
3666,vacation_traveler,2025-11-19,112,90,1
1837,vacation_traveler,2026-03-01,10,90,0
1569,vacation_traveler,2025-06-05,279,90,1
1674,business_traveler,2026-01-12,58,180,0
683,occasional_visitor,2024-09-29,528,365,1
608,occasional_visitor,2025-12-29,72,365,0
317,occasional_visitor,2024-12-06,460,365,1
2726,vacation_traveler,2025-07-12,242,90,1
2281,vacation_traveler,2025-12-26,75,90,0
2988,business_traveler,2026-01-20,50,180,0
126,occasional_visitor,2026-01-17,53,365,0
463,occasional_visitor,2025-08-06,217,365,0
1570,occasional_visitor,2025-12-11,90,365,0
4735,vacation_traveler,2025-09-17,175,90,1
2093,vacation_traveler,2026-02-17,22,90,0
1887,vacation_traveler,2026-03-10,1,90,0
4149,vacation_traveler,2026-02-21,18,90,0
1146,vacation_traveler,2024-07-22,597,90,1
3525,business_traveler,2026-01-03,67,180,0
3428,occasional_visitor,2024-09-27,530,365,1
4065,business_traveler,2026-03-06,5,180,0
224,occasional_visitor,2025-10-10,152,365,0
4181,business_traveler,2026-01-25,45,180,0
4463,vacation_traveler,2025-11-08,123,90,1
3539,occasional_visitor,2025-03-28,348,365,0
2804,business_traveler,2026-03-08,3,180,0
756,occasional_visitor,2026-02-26,13,365,0
1665,occasional_visitor,2025-03-22,354,365,0
3011,occasional_visitor,2025-11-07,124,365,0
4402,business_traveler,2026-02-26,13,180,0
4666,occasional_visitor,2025-10-31,131,365,0
4647,vacation_traveler,2026-01-02,68,90,0
3919,business_traveler,2026-02-02,37,180,0
1296,business_traveler,2025-11-19,112,180,0
2087,vacation_traveler,2026-02-28,11,90,0
4896,vacation_traveler,2025-12-04,97,90,1
1808,business_traveler,2026-02-03,36,180,0
1120,vacation_traveler,2025-12-22,79,90,0
3680,business_traveler,2026-02-25,14,180,0
3692,occasional_visitor,2025-10-22,140,365,0
495,vacation_traveler,2026-02-11,28,90,0
3198,occasional_visitor,2025-09-28,164,365,0
1257,occasional_visitor,2024-03-08,733,365,1
3250,occasional_visitor,2025-04-15,330,365,0
4455,vacation_traveler,2026-01-01,69,90,0
3249,occasional_visitor,2024-06-27,622,365,1
657,vacation_traveler,2026-02-21,18,90,0
1645,vacation_traveler,2025-12-09,92,90,1
1306,business_traveler,2025-11-02,129,180,0
474,vacation_traveler,2026-02-10,29,90,0
2485,business_traveler,2026-02-18,21,180,0
1961,vacation_traveler,2026-02-22,17,90,0
748,vacation_traveler,2025-12-28,73,90,0
4660,business_traveler,2026-01-31,39,180,0
4395,occasional_visitor,2024-02-03,767,365,1
1179,occasional_visitor,2025-03-11,365,365,0
1847,vacation_traveler,2026-02-05,34,90,0
1700,business_traveler,2025-11-21,110,180,0
4712,business_traveler,2025-12-22,79,180,0
4015,business_traveler,2026-01-20,50,180,0
4490,business_traveler,2025-12-15,86,180,0
3845,business_traveler,2026-02-09,30,180,0
3322,occasional_visitor,2023-04-11,1065,365,1
116,occasional_visitor,2025-12-26,75,365,0
1791,occasional_visitor,2025-11-13,118,365,0
4918,occasional_visitor,2024-05-08,672,365,1
1810,business_traveler,2026-03-03,8,180,0
2680,business_traveler,2026-01-16,54,180,0
3384,vacation_traveler,2025-04-20,325,90,1
2936,business_traveler,2025-10-10,152,180,0
2722,business_traveler,2026-03-04,7,180,0
1977,business_traveler,2026-01-27,43,180,0
2979,business_traveler,2026-01-17,53,180,0
2685,occasional_visitor,2025-12-18,83,365,0
1856,vacation_traveler,2025-12-24,77,90,0
4303,business_traveler,2026-01-16,54,180,0
2819,business_traveler,2026-02-25,14,180,0
2314,occasional_visitor,2026-03-07,4,365,0
2037,business_traveler,2026-02-13,26,180,0
1767,business_traveler,2026-02-20,19,180,0
2390,business_traveler,2026-03-08,3,180,0
1272,occasional_visitor,2024-04-28,682,365,1
3245,occasional_visitor,2026-02-24,15,365,0
1567,vacation_traveler,2025-05-24,291,90,1
180,occasional_visitor,2025-01-13,422,365,1
4894,occasional_visitor,2024-11-21,475,365,1
3167,vacation_traveler,2025-05-26,289,90,1
2193,business_traveler,2026-03-02,9,180,0
4675,occasional_visitor,2026-02-16,23,365,0
967,vacation_traveler,2026-03-05,6,90,0
4276,business_traveler,2026-02-21,18,180,0
4746,vacation_traveler,2026-02-27,12,90,0
3627,business_traveler,2026-02-10,29,180,0
3220,occasional_visitor,2024-07-17,602,365,1
263,vacation_traveler,2026-01-21,49,90,0
836,vacation_traveler,2025-12-19,82,90,0
784,occasional_visitor,2025-11-03,128,365,0
3051,occasional_visitor,2025-10-30,132,365,0
1571,occasional_visitor,2023-10-08,885,365,1
780,vacation_traveler,2026-02-22,17,90,0
4904,vacation_traveler,2026-02-05,34,90,0
2034,business_traveler,2026-01-25,45,180,0
1668,occasional_visitor,2025-02-15,389,365,1
4238,business_traveler,2026-02-10,29,180,0
2878,vacation_traveler,2026-03-03,8,90,0
4830,vacation_traveler,2026-01-15,55,90,0
1301,business_traveler,2026-02-12,27,180,0
505,vacation_traveler,2026-01-27,43,90,0
3122,occasional_visitor,2023-08-03,951,365,1
3996,occasional_visitor,2024-07-13,606,365,1
328,business_traveler,2025-12-31,70,180,0
2506,business_traveler,2026-01-30,40,180,0
717,vacation_traveler,2026-01-12,58,90,0
525,business_traveler,2025-11-07,124,180,0
2580,business_traveler,2026-03-05,6,180,0
4319,business_traveler,2025-12-26,75,180,0
1938,business_traveler,2026-02-20,19,180,0
210,vacation_traveler,2026-02-08,31,90,0
710,vacation_traveler,2025-10-29,133,90,1
48,business_traveler,2026-03-06,5,180,0
4907,occasional_visitor,2025-12-09,92,365,0
2530,business_traveler,2026-02-27,12,180,0
4243,occasional_visitor,2025-12-27,74,365,0
3081,business_traveler,2026-03-03,8,180,0
1015,business_traveler,2026-03-08,3,180,0
4100,vacation_traveler,2026-02-03,36,90,0
3835,vacation_traveler,2026-02-22,17,90,0
3340,vacation_traveler,2026-02-09,30,90,0
2766,business_traveler,2026-03-09,2,180,0
1218,vacation_traveler,2025-12-16,85,90,0
2032,vacation_traveler,2026-02-22,17,90,0
4547,vacation_traveler,2026-02-19,20,90,0
1077,vacation_traveler,2025-09-22,170,90,1
456,business_traveler,2026-02-12,27,180,0
4780,business_traveler,2026-03-04,7,180,0
3959,business_traveler,2026-01-03,67,180,0
2145,occasional_visitor,2024-03-31,710,365,1
796,business_traveler,2026-02-07,32,180,0
1896,business_traveler,2026-01-13,57,180,0
1281,occasional_visitor,2024-07-05,614,365,1
1247,vacation_traveler,2025-11-26,105,90,1
531,occasional_visitor,2026-03-05,6,365,0
2731,occasional_visitor,2024-07-23,596,365,1
4318,vacation_traveler,2025-02-10,394,90,1
3420,occasional_visitor,2023-10-13,880,365,1
546,occasional_visitor,2026-02-20,19,365,0
3028,vacation_traveler,2026-03-09,2,90,0
4909,vacation_traveler,2026-01-19,51,90,0
297,vacation_traveler,2025-08-12,211,90,1
4846,occasional_visitor,2024-12-28,438,365,1
1622,occasional_visitor,2025-08-03,220,365,0
4755,vacation_traveler,2025-12-25,76,90,0
1261,business_traveler,2026-02-14,25,180,0
2395,occasional_visitor,2025-04-28,317,365,0
3791,occasional_visitor,2025-11-14,117,365,0
4346,occasional_visitor,2023-06-17,998,365,1
2854,occasional_visitor,2024-09-26,531,365,1
233,business_traveler,2026-02-18,21,180,0
1370,vacation_traveler,2025-12-08,93,90,1
3235,occasional_visitor,2024-10-19,508,365,1
3665,business_traveler,2026-02-17,22,180,0
2290,vacation_traveler,2025-11-11,120,90,1
1115,business_traveler,2026-01-31,39,180,0
4629,occasional_visitor,2025-11-22,109,365,0
4616,business_traveler,2026-01-04,66,180,0
3897,vacation_traveler,2026-03-07,4,90,0
3304,vacation_traveler,2025-11-12,119,90,1
2781,vacation_traveler,2026-02-14,25,90,0
1383,vacation_traveler,2025-05-27,288,90,1
3144,occasional_visitor,2025-08-01,222,365,0
1345,business_traveler,2026-02-20,19,180,0
723,vacation_traveler,2025-11-05,126,90,1
4119,occasional_visitor,2024-08-26,562,365,1
4228,business_traveler,2026-01-08,62,180,0
2678,vacation_traveler,2026-02-15,24,90,0
497,vacation_traveler,2025-11-11,120,90,1
4352,occasional_visitor,2022-12-21,1176,365,1
2668,vacation_traveler,2026-01-31,39,90,0
884,business_traveler,2026-02-11,28,180,0
155,business_traveler,2026-02-04,35,180,0
4185,vacation_traveler,2025-02-13,391,90,1
2950,occasional_visitor,2025-03-10,366,365,1
953,vacation_traveler,2025-12-24,77,90,0
416,business_traveler,2026-02-22,17,180,0
3931,business_traveler,2026-03-08,3,180,0
1137,occasional_visitor,2026-01-28,42,365,0
3670,vacation_traveler,2026-01-08,62,90,0
4408,occasional_visitor,2025-05-07,308,365,0
2507,business_traveler,2026-02-25,14,180,0
441,vacation_traveler,2025-12-08,93,90,1
2673,occasional_visitor,2023-01-10,1156,365,1
4331,business_traveler,2026-02-09,30,180,0
3224,vacation_traveler,2026-02-08,31,90,0
2315,occasional_visitor,2026-01-21,49,365,0
4796,occasional_visitor,2025-02-22,382,365,1
2620,occasional_visitor,2025-10-16,146,365,0
4863,vacation_traveler,2025-11-06,125,90,1
3891,occasional_visitor,2025-09-15,177,365,0
2421,vacation_traveler,2026-01-04,66,90,0
1949,business_traveler,2026-03-09,2,180,0
2786,vacation_traveler,2025-12-16,85,90,0
4720,vacation_traveler,2026-01-05,65,90,0
2295,occasional_visitor,2025-01-21,414,365,1
2677,business_traveler,2026-03-08,3,180,0
4045,business_traveler,2026-03-10,1,180,0
3933,business_traveler,2025-11-30,101,180,0
4856,vacation_traveler,2026-01-18,52,90,0
2323,business_traveler,2026-02-01,38,180,0
865,occasional_visitor,2023-10-08,885,365,1
2257,occasional_visitor,2024-06-10,639,365,1
2824,business_traveler,2026-02-09,30,180,0
3336,vacation_traveler,2026-02-18,21,90,0
809,occasional_visitor,2023-12-26,806,365,1
4943,business_traveler,2026-03-10,1,180,0
908,vacation_traveler,2025-01-19,416,90,1
4753,occasional_visitor,2025-01-08,427,365,1
4270,vacation_traveler,2025-11-26,105,90,1
3961,business_traveler,2025-12-11,90,180,0
2377,occasional_visitor,2024-08-13,575,365,1
2957,business_traveler,2026-03-07,4,180,0
684,business_traveler,2026-02-21,18,180,0
3928,occasional_visitor,2025-11-07,124,365,0
1156,occasional_visitor,2025-07-27,227,365,0
3606,vacation_traveler,2026-01-31,39,90,0
1935,business_traveler,2026-02-22,17,180,0
2402,occasional_visitor,2025-05-29,286,365,0
396,vacation_traveler,2024-11-30,466,90,1
1395,business_traveler,2025-11-20,111,180,0
1472,business_traveler,2026-03-02,9,180,0
4072,occasional_visitor,2026-01-29,41,365,0
514,occasional_visitor,2025-01-08,427,365,1
2356,business_traveler,2025-11-09,122,180,0
3053,business_traveler,2026-01-20,50,180,0
2308,occasional_visitor,2024-05-05,675,365,1
2830,vacation_traveler,2025-10-26,136,90,1
2767,vacation_traveler,2026-01-08,62,90,0
3538,business_traveler,2026-02-15,24,180,0
