is_churned,customer_id,job_category,age,recency_days,frequency_total_bookings,frequency_cancelled_bookings,frequency_noshow_bookings,cancellation_rate,monetary_total_spent,monetary_avg_per_booking,monetary_max_booking,monetary_avg_per_night,total_nights_stayed,avg_nights_per_stay,frequency_bookings_per_year,avg_spend_per_booking,engagement_score,value_tier
0,2332,vacation_traveler,73,19.0,13,0,2,0.0,16292.920000000002,1253.3015384615387,2932.27,167.96651580911538,97,7.461538461538462,3.25,1163.7800000000002,0.65,High
0,2555,occasional_visitor,66,8.0,4,1,0,0.1999600079984003,3668.19,917.0475,1741.53,229.2475470283107,16,4.0,1.0,733.6379999999999,0.4444444444444444,Medium
0,2237,vacation_traveler,50,61.0,6,4,2,0.3333055578701775,5050.79,841.7983333333333,1098.98,180.3789150387486,28,4.666666666666667,1.5,721.5414285714286,0.0967741935483871,Medium
0,806,business_traveler,40,15.0,63,3,5,0.0422529260151265,36959.12999999999,586.652857142857,2493.36,200.863745305732,184,2.9206349206349205,15.75,577.4864062499998,3.9375,VIP
0,4641,business_traveler,38,69.0,29,2,3,0.0588217993588423,13395.66,461.9193103448276,1567.39,199.93223981731612,67,2.310344827586207,7.25,446.522,0.4142857142857143,Medium
0,324,business_traveler,70,46.0,39,3,1,0.0697658193995488,23721.15,608.2346153846154,2172.69,185.32003656221437,128,3.282051282051282,9.75,593.02875,0.8297872340425532,VIP
0,3771,business_traveler,21,82.0,42,3,1,0.065215973565792,25652.309999999998,610.7692857142856,1681.6,194.33420958932123,132,3.142857142857143,10.5,596.5653488372092,0.5060240963855421,VIP
0,658,vacation_traveler,72,20.0,9,0,1,0.0,9291.28,1032.3644444444444,1995.32,163.00205259556847,57,6.333333333333333,2.25,929.128,0.4285714285714285,Medium
0,4381,business_traveler,22,9.0,34,2,4,0.0499987500312492,16224.59,477.19382352941176,1392.56,197.8584407507225,82,2.411764705882353,8.5,463.5597142857143,3.4,High
1,3406,occasional_visitor,39,1026.0,3,0,0,0.0,3293.23,1097.743333333333,2397.55,219.5340310645957,15,5.0,0.75,823.3075,0.0029211295034079,Low
1,999,vacation_traveler,56,158.0,14,0,4,0.0,20784.98,1484.6414285714286,2927.82,214.27593529963607,97,6.928571428571429,3.5,1385.6653333333334,0.0880503144654088,VIP
0,1738,business_traveler,26,8.0,37,6,1,0.1363605372605168,20994.58,567.4210810810811,2393.56,201.8690204901876,104,2.810810810810811,9.25,552.488947368421,4.111111111111111,VIP
0,1404,vacation_traveler,49,56.0,10,0,2,0.0,16119.3,1611.9299999999998,5002.75,247.9854156089906,65,6.5,2.5,1465.390909090909,0.175438596491228,High
1,4301,occasional_visitor,40,126.0,1,0,1,0.0,650.22,650.22,650.22,130.01799640071985,5,5.0,0.25,325.11,0.0078740157480314,Low
0,256,occasional_visitor,29,37.0,2,0,0,0.0,1429.8,714.9,1161.29,238.2602899516747,6,3.0,0.5,476.6,0.0526315789473684,Low
1,2066,occasional_visitor,32,1023.0,4,0,1,0.0,2663.24,665.81,978.1,126.814913575544,21,5.25,1.0,532.6479999999999,0.00390625,Low
0,1034,occasional_visitor,27,166.0,3,0,2,0.0,2369.1000000000004,789.7000000000002,1052.39,131.60935503583136,18,6.0,0.75,592.2750000000001,0.0179640718562874,Low
0,2048,vacation_traveler,49,12.0,13,1,0,0.0714234697521605,12515.53,962.733076923077,1878.64,147.23979717885672,85,6.538461538461538,3.25,893.9664285714287,1.0,Medium
1,3938,vacation_traveler,71,194.0,14,1,4,0.0526288090100521,16483.239999999998,1177.3742857142856,2137.16,177.23723400823644,93,6.642857142857143,3.5,1098.8826666666666,0.0717948717948717,High
0,4761,business_traveler,57,13.0,49,3,3,0.0545444628279485,24964.82,509.48612244897953,1785.57,182.2236334041357,137,2.795918367346939,12.25,499.2964,3.5,VIP
0,703,occasional_visitor,46,122.0,4,0,1,0.0,3932.42,983.105,1761.3,196.61116944152792,20,5.0,1.0,786.484,0.032520325203252,Medium
1,3179,vacation_traveler,64,260.0,12,1,1,0.0714234697521605,17430.88,1452.5733333333335,3217.03,215.19339267416453,81,6.75,3.0,1340.836923076923,0.0459770114942528,High
0,4021,business_traveler,68,108.0,25,3,3,0.0967710719009064,12670.39,506.8156,984.88,162.4388148869886,78,3.12,6.25,487.3226923076923,0.2293577981651376,Medium
0,531,occasional_visitor,21,9.0,4,0,0,0.0,3629.57,907.3925,1573.36,226.8339478782576,16,4.0,1.0,725.914,0.4,Medium
1,1763,occasional_visitor,37,600.0,2,0,0,0.0,2972.14,1486.07,1774.31,297.1842815718428,10,5.0,0.5,990.7133333333333,0.0033277870216306,Low
0,3744,business_traveler,52,46.0,43,3,3,0.0612232403420338,19431.47,451.8946511627906,2291.9,183.3140253393836,106,2.4651162790697674,10.75,441.6243181818181,0.9148936170212766,High
0,3518,vacation_traveler,64,45.0,17,1,2,0.0499975001249937,19113.41,1124.3182352941176,2601.86,182.03074256435653,105,6.176470588235294,4.25,1061.8561111111112,0.3695652173913043,High
0,3025,occasional_visitor,59,109.0,5,0,0,0.0,4522.14,904.428,1387.65,301.45590293980405,15,3.0,1.25,753.69,0.0454545454545454,Medium
1,413,vacation_traveler,65,232.0,10,3,2,0.1999866675554963,12977.52,1297.752,2322.4,168.53703198659758,77,7.7,2.5,1179.7745454545454,0.0429184549356223,Medium
1,4188,vacation_traveler,54,106.0,20,0,0,0.0,21686.549999999992,1084.3274999999996,2083.17,165.5449195044312,131,6.55,5.0,1032.6928571428568,0.1869158878504672,VIP
0,4989,business_traveler,44,7.0,56,9,3,0.1323509948383112,35105.969999999994,626.8923214285713,2479.06,195.03208315509357,180,3.2142857142857144,14.0,615.8942105263156,7.0,VIP
0,2224,business_traveler,31,76.0,29,1,3,0.0303021120572103,14502.92,500.1006896551724,2080.14,204.26360192109968,71,2.4482758620689653,7.25,483.4306666666667,0.3766233766233766,High
1,4071,vacation_traveler,24,398.0,9,1,1,0.0909008271975275,12312.11,1368.0122222222224,2630.1,205.19841335977736,60,6.666666666666667,2.25,1231.211,0.0225563909774436,Medium
0,1546,business_traveler,62,93.0,49,3,4,0.0535704719558579,25303.14000000001,516.3906122448982,1651.62,188.8279938209417,134,2.7346938775510203,12.25,506.06280000000027,0.5212765957446809,VIP
1,1206,vacation_traveler,74,423.0,7,2,1,0.1999800019998,6484.91,926.4157142857142,1326.38,158.16467891027048,41,5.857142857142857,1.75,810.61375,0.0165094339622641,Medium
0,3576,business_traveler,45,6.0,56,7,6,0.1014478051042738,26232.790000000005,468.44267857142864,2471.06,179.67541318210152,146,2.607142857142857,14.0,460.2243859649124,8.0,VIP
0,1892,vacation_traveler,48,5.0,21,1,0,0.045452479432753,24832.87,1182.517619047619,2923.03,206.93885884284296,120,5.714285714285714,5.25,1128.766818181818,3.5,VIP
0,3016,occasional_visitor,48,219.0,2,0,0,0.0,2661.94,1330.9699999999998,1337.32,266.1673832616738,10,5.0,0.5,887.3133333333332,0.009090909090909,Low
0,243,business_traveler,67,89.0,34,11,9,0.2036999314827503,15440.02,454.11823529411765,1275.3,181.64515711579864,85,2.5,8.5,441.14342857142856,0.3777777777777777,High
0,4789,business_traveler,21,4.0,36,4,2,0.0952358277183876,16828.12,467.4477777777777,1696.32,179.020648716503,94,2.611111111111111,9.0,454.81405405405405,7.2,High
1,2318,vacation_traveler,58,185.0,11,0,1,0.0,16092.95,1462.9954545454543,2615.03,236.65754915368888,68,6.181818181818182,2.75,1341.0791666666669,0.0591397849462365,High
0,517,business_traveler,32,26.0,34,4,4,0.0952358277183876,12532.079999999998,368.5905882352941,1403.98,181.6217156273097,69,2.0294117647058822,8.5,358.0594285714285,1.2592592592592593,Medium
1,2774,vacation_traveler,30,161.0,12,1,1,0.0714234697521605,10781.1,898.4249999999998,1205.11,126.83497841201866,85,7.083333333333333,3.0,829.3153846153845,0.074074074074074,Medium
0,2272,occasional_visitor,43,183.0,3,1,0,0.2499375156210947,3392.6,1130.8666666666666,2366.28,212.0242484844697,16,5.333333333333333,0.75,848.15,0.0163043478260869,Low
1,2436,occasional_visitor,55,979.0,4,0,0,0.0,4177.95,1044.4875,1728.55,232.09543914226984,18,4.5,1.0,835.5899999999999,0.0040816326530612,Medium
0,4194,business_traveler,71,99.0,54,1,4,0.0169488652734699,26544.020000000004,491.555925925926,1779.75,193.75055656528056,137,2.537037037037037,13.5,482.6185454545456,0.54,VIP
0,4440,occasional_visitor,55,142.0,2,0,2,0.0,1262.67,631.335,880.9,140.28107988001335,9,4.5,0.5,420.89,0.0139860139860139,Low
0,3784,business_traveler,73,11.0,45,3,4,0.0576911982461875,28919.17,642.6482222222222,1962.09,205.099041850767,141,3.1333333333333333,11.25,628.6776086956522,3.75,VIP
0,2956,vacation_traveler,74,9.0,12,0,1,0.0,16035.789999999995,1336.315833333333,2841.37,242.9628338964561,66,5.5,3.0,1233.5223076923075,1.2,High
1,694,occasional_visitor,66,351.0,1,0,2,0.0,914.63,914.63,914.63,304.77507497500835,3,3.0,0.25,457.315,0.002840909090909,Low
0,3671,vacation_traveler,28,66.0,8,0,1,0.0,11048.01,1381.00125,2965.18,216.62339954118548,51,6.375,2.0,1227.5566666666666,0.1194029850746268,Medium
0,1234,occasional_visitor,46,89.0,3,0,0,0.0,2992.8900000000003,997.63,2057.02,157.51223619809485,19,6.333333333333333,0.75,748.2225000000001,0.0333333333333333,Low
0,1714,vacation_traveler,47,8.0,12,2,2,0.1249921879882507,10870.6,905.8833333333332,1930.85,146.89801489169062,74,6.166666666666667,3.0,836.1999999999999,1.3333333333333333,Medium
1,1878,vacation_traveler,34,184.0,18,0,1,0.0,20632.169999999995,1146.2316666666663,2484.23,185.87373086728945,111,6.166666666666667,4.5,1085.903684210526,0.0972972972972973,High
0,4849,business_traveler,49,22.0,34,3,3,0.0749981250468738,20470.51,602.0738235294117,1733.91,189.54000425921976,108,3.176470588235294,8.5,584.8717142857142,1.4782608695652173,High
0,1742,vacation_traveler,65,40.0,17,1,1,0.0526288090100521,20444.08,1202.5929411764705,3143.01,212.9569483651212,96,5.647058823529412,4.25,1135.782222222222,0.4146341463414634,High
1,1801,occasional_visitor,32,454.0,3,0,0,0.0,2167.83,722.61,1275.0,216.76132386761324,10,3.333333333333333,0.75,541.9575,0.0065934065934065,Low
1,1985,occasional_visitor,29,510.0,2,0,1,0.0,1391.39,695.6949999999999,869.46,139.12508749125087,10,5.0,0.5,463.7966666666666,0.0039138943248532,Low
0,3610,vacation_traveler,65,26.0,17,2,4,0.0869527411851658,16719.58,983.504705882353,2369.87,159.23257873734536,105,6.176470588235294,4.25,928.8655555555556,0.6296296296296297,High
0,1794,business_traveler,64,34.0,60,5,6,0.0704215433585442,26687.56,444.7926666666666,1274.67,191.99545327012032,139,2.316666666666667,15.0,437.5009836065573,1.7142857142857142,VIP
1,1640,occasional_visitor,44,563.0,4,1,0,0.1999600079984003,4595.9,1148.975,1307.16,218.8419599066711,21,5.25,1.0,919.18,0.0070921985815602,Medium
0,1276,business_traveler,26,6.0,21,6,2,0.2068894176062894,12462.270000000002,593.4414285714287,2487.0,204.2961590793594,61,2.9047619047619047,5.25,566.4668181818183,3.0,Medium
0,275,business_traveler,68,5.0,57,2,3,0.0322575442331575,29314.94,514.2971929824561,1633.53,180.9553027450448,162,2.8421052631578947,14.25,505.43,9.5,VIP
0,2976,business_traveler,61,45.0,25,2,3,0.066664444518516,14880.539999999995,595.2215999999999,2212.07,212.5761060556277,70,2.8,6.25,572.3284615384614,0.5434782608695652,High
1,3264,vacation_traveler,67,112.0,9,1,1,0.0909008271975275,10532.32,1170.2577777777778,2861.82,188.0737843967072,56,6.222222222222222,2.25,1053.232,0.079646017699115,Medium
0,2001,business_traveler,67,28.0,40,1,2,0.0232552731331829,17634.209999999995,440.8552499999999,1702.66,171.204260152814,103,2.575,10.0,430.1026829268292,1.3793103448275863,High
0,4324,business_traveler,51,52.0,23,1,0,0.0416649306278905,11654.4,506.7130434782608,1850.82,164.1441669835636,71,3.0869565217391304,5.75,485.6,0.4339622641509434,Medium
1,1342,vacation_traveler,30,79.0,18,2,2,0.0909049588655061,22608.49,1256.0272222222222,3470.89,188.40251331238903,120,6.666666666666667,4.5,1189.9205263157896,0.225,VIP
1,3471,vacation_traveler,42,138.0,18,2,1,0.095233560306652,21119.24000000001,1173.2911111111116,2474.62,199.2362336204376,106,5.888888888888889,4.5,1111.5389473684215,0.1294964028776978,VIP
0,3600,vacation_traveler,21,87.0,8,1,0,0.1110987668036884,10511.760000000002,1313.9700000000005,2807.96,223.64970958064728,47,5.875,2.0,1167.9733333333336,0.0909090909090909,Medium
0,2476,business_traveler,45,13.0,31,2,0,0.0606042241144207,14225.87,458.8990322580645,2238.7,182.3806105049935,78,2.5161290322580645,7.75,444.5584375,2.2142857142857144,High
0,2824,business_traveler,75,33.0,35,1,1,0.0270262965865787,18116.42,517.6120000000001,1774.23,186.76529107947343,97,2.771428571428572,8.75,503.23388888888894,1.0294117647058822,High
0,2878,vacation_traveler,72,11.0,16,3,0,0.1578864270301563,18735.33,1170.958125,2853.94,175.09490565508733,107,6.6875,4.0,1102.0782352941178,1.3333333333333333,High
1,4961,occasional_visitor,67,544.0,3,0,0,0.0,2431.59,810.5300000000001,1396.71,221.03354240523592,11,3.6666666666666665,0.75,607.8975,0.0055045871559633,Low
1,3997,vacation_traveler,75,260.0,9,1,1,0.0909008271975275,11342.35,1260.2611111111112,2433.62,189.0360160663989,60,6.666666666666667,2.25,1134.235,0.0344827586206896,Medium
1,1182,vacation_traveler,45,129.0,10,2,1,0.1538343204368894,10303.5,1030.35,1681.26,160.98967203637443,64,6.4,2.5,936.681818181818,0.0769230769230769,Medium
1,1869,vacation_traveler,49,106.0,6,0,3,0.0,7618.609999999999,1269.7683333333332,1775.61,205.90281343747463,37,6.166666666666667,1.5,1088.372857142857,0.0560747663551401,Medium
0,3550,vacation_traveler,72,76.0,20,2,0,0.0909049588655061,24266.67,1213.3335000000002,2849.62,178.4300850729039,136,6.8,5.0,1155.5557142857144,0.2597402597402597,VIP
1,2987,vacation_traveler,60,112.0,11,1,0,0.0833263894675443,16385.95,1489.6318181818183,2715.9,227.57947806280467,72,6.545454545454546,2.75,1365.4958333333334,0.0973451327433628,High
0,2506,business_traveler,69,43.0,19,2,3,0.083329861255781,12946.579999999998,681.398947368421,2138.08,219.42984017220044,59,3.1052631578947367,4.75,647.329,0.4318181818181818,Medium
1,3998,occasional_visitor,61,377.0,3,0,0,0.0,2868.98,956.3266666666664,1494.31,220.6737943235136,13,4.333333333333333,0.75,717.2449999999999,0.0079365079365079,Low
0,4706,business_traveler,50,49.0,47,7,9,0.111109347470675,20573.73,437.7389361702128,1297.98,180.4697327216428,114,2.425531914893617,11.75,428.619375,0.94,High
1,4439,vacation_traveler,61,185.0,11,1,0,0.0833263894675443,15395.47,1399.5881818181815,2668.2,226.40064116704164,68,6.181818181818182,2.75,1282.9558333333332,0.0591397849462365,High
0,4320,vacation_traveler,69,4.0,10,1,0,0.0909008271975275,13220.66,1322.066,2341.53,178.65515330873905,74,7.4,2.5,1201.8781818181817,2.0,Medium
0,2296,business_traveler,44,34.0,45,1,2,0.0208328993145976,21668.38,481.5195555555555,1461.89,196.9834819683457,110,2.444444444444444,11.25,471.0517391304347,1.2857142857142858,VIP
0,4904,vacation_traveler,67,37.0,18,1,0,0.0526288090100521,22209.37,1233.8538888888888,2798.41,183.5469954793762,121,6.722222222222222,4.5,1168.9142105263156,0.4736842105263157,VIP
1,590,vacation_traveler,31,106.0,20,0,1,0.0,21689.97,1084.4985,1985.87,173.51837185302517,125,6.25,5.0,1032.8557142857144,0.1869158878504672,VIP
0,3245,occasional_visitor,39,18.0,3,0,1,0.0,2660.66,886.8866666666667,1022.03,221.7031914007166,12,4.0,0.75,665.165,0.1578947368421052,Low
1,4572,vacation_traveler,42,99.0,15,3,0,0.1666574079217821,16050.600000000002,1070.0400000000002,2918.21,163.77996142896504,98,6.533333333333333,3.75,1003.1625,0.15,High
0,4517,occasional_visitor,38,50.0,3,0,1,0.0,1727.37,575.7900000000001,746.5,191.9086768136874,9,3.0,0.75,431.8425,0.0588235294117647,Low
0,2,business_traveler,33,30.0,44,4,4,0.0769215976615834,18128.26,412.005909090909,1308.74,172.6484509671336,105,2.386363636363636,11.0,402.8502222222222,1.4193548387096775,High
0,12,business_traveler,45,110.0,35,1,3,0.0256403681956872,16600.860000000004,474.3102857142858,2471.59,182.4250282963924,91,2.6,8.75,461.1350000000001,0.3153153153153153,High
0,1600,occasional_visitor,57,316.0,2,0,1,0.0,1370.41,685.2049999999999,1117.83,137.02729727027295,10,5.0,0.5,456.8033333333333,0.0063091482649842,Low
0,1972,vacation_traveler,35,6.0,16,3,2,0.142850340459978,18709.06,1169.31625,2435.89,190.9068274813522,98,6.125,4.0,1100.5329411764706,2.2857142857142856,High
1,4980,occasional_visitor,28,448.0,3,0,1,0.0,1426.36,475.4533333333334,651.92,158.46683701810912,9,3.0,0.75,356.59000000000003,0.0066815144766146,Low
0,2173,occasional_visitor,31,143.0,5,0,0,0.0,4189.7300000000005,837.9460000000001,1778.01,182.1542541628625,23,4.6,1.25,698.2883333333334,0.0347222222222222,Medium
0,3373,business_traveler,47,10.0,44,4,6,0.0740727023573637,27651.94000000001,628.453181818182,1847.84,197.51244633966903,140,3.1818181818181817,11.0,614.4875555555557,4.0,VIP
0,433,business_traveler,75,94.0,25,1,1,0.0370356653457279,12296.24,491.8496,2097.27,175.6580620276853,70,2.8,6.25,472.9323076923077,0.2631578947368421,Medium
0,1945,business_traveler,74,14.0,51,6,6,0.0952365835462929,25021.48,490.6172549019608,1564.71,192.4714425273652,130,2.549019607843137,12.75,481.1823076923077,3.4,VIP
0,282,business_traveler,58,74.0,23,2,1,0.0769201184569824,9094.94,395.4321739130434,911.75,178.32866022234856,51,2.217391304347826,5.75,378.95583333333326,0.3066666666666666,Medium
1,2184,vacation_traveler,48,115.0,12,3,1,0.187488281982376,17865.2,1488.7666666666669,2497.14,223.31220859739253,80,6.666666666666667,3.0,1374.246153846154,0.1034482758620689,High
0,3103,business_traveler,22,28.0,27,2,3,0.0624980469360332,13346.669999999998,494.3211111111111,1661.38,180.3579681355657,74,2.740740740740741,6.75,476.66678571428565,0.9310344827586208,Medium
1,4199,occasional_visitor,75,396.0,3,0,0,0.0,2976.6200000000003,992.2066666666668,1225.76,248.030997416882,12,4.0,0.75,744.1550000000001,0.0075566750629722,Low
1,2377,occasional_visitor,57,578.0,3,0,0,0.0,3429.38,1143.1266666666668,1798.56,285.75785351220736,12,4.0,0.75,857.345,0.005181347150259,Low
0,2494,business_traveler,47,24.0,50,8,3,0.1311453910591629,23989.329999999994,479.7865999999999,1394.78,208.60105564299437,115,2.3,12.5,470.379019607843,2.0,VIP
0,4962,vacation_traveler,49,32.0,9,0,0,0.0,12457.91,1384.2122222222222,2375.61,214.78784848537092,58,6.444444444444445,2.25,1245.791,0.2727272727272727,Medium
1,3478,occasional_visitor,34,497.0,3,0,0,0.0,2389.46,796.4866666666667,1596.53,183.79047765556496,13,4.333333333333333,0.75,597.365,0.0060240963855421,Low
1,4921,occasional_visitor,67,510.0,2,0,0,0.0,2947.73,1473.865,2242.17,267.9510953549677,11,5.5,0.5,982.5766666666668,0.0039138943248532,Low
0,1519,business_traveler,43,26.0,47,5,2,0.0925908779467046,29048.71,618.0576595744681,2081.54,201.72575190450064,144,3.0638297872340425,11.75,605.1814583333334,1.7407407407407407,VIP
0,3299,business_traveler,70,5.0,53,6,2,0.0983590432943722,27338.05,515.8122641509434,1719.28,192.52012309772465,142,2.679245283018868,13.25,506.2601851851852,8.833333333333334,VIP
0,4998,business_traveler,38,20.0,39,6,3,0.1249973958875856,25573.040000000005,655.7189743589745,2712.6,216.7188413657512,118,3.025641025641025,9.75,639.3260000000001,1.8571428571428568,VIP
0,767,business_traveler,47,39.0,29,1,3,0.0303021120572103,11767.35,405.7706896551724,866.78,141.77359308923985,83,2.862068965517241,7.25,392.245,0.725,Medium
0,4801,occasional_visitor,55,20.0,1,0,1,0.0,500.7,500.7,500.7,100.11997600479904,5,5.0,0.25,250.35,0.0476190476190476,Low
0,4785,business_traveler,59,22.0,34,3,3,0.0749981250468738,16589.77,487.9344117647059,1396.88,180.3216269388376,92,2.7058823529411766,8.5,473.9934285714286,1.4782608695652173,High
0,1422,business_traveler,32,22.0,37,1,3,0.0243896490329504,22381.01,604.8921621621622,1925.94,192.93807812001623,116,3.135135135135135,9.25,588.9739473684211,1.608695652173913,VIP
0,1895,vacation_traveler,22,8.0,11,1,0,0.0833263894675443,14687.540000000005,1335.230909090909,3100.46,193.2545624399679,76,6.909090909090909,2.75,1223.9616666666668,1.2222222222222223,High
0,4736,vacation_traveler,43,7.0,9,0,0,0.0,9981.09,1109.01,2879.88,195.703809729221,51,5.666666666666667,2.25,998.109,1.125,Medium
0,4602,business_traveler,55,26.0,47,2,2,0.0392149173545616,25196.07,536.0865957446808,1758.18,176.195061572996,143,3.042553191489361,11.75,524.918125,1.7407407407407407,VIP
1,2655,occasional_visitor,65,821.0,5,0,0,0.0,3498.5,699.7,1154.05,166.5873053664111,21,4.2,1.25,583.0833333333334,0.0060827250608272,Low
1,4836,occasional_visitor,21,696.0,2,0,0,0.0,3120.14,1560.07,2407.54,346.6437062548606,9,4.5,0.5,1040.0466666666666,0.0028694404591104,Low
0,67,business_traveler,53,19.0,57,7,3,0.1044760525962299,29537.23,518.1970175438596,1785.64,180.10396278071474,164,2.8771929824561404,14.25,509.2625862068966,2.85,VIP
0,2682,occasional_visitor,29,154.0,3,0,1,0.0,1407.9199999999998,469.3066666666666,512.53,127.9810926279429,11,3.6666666666666665,0.75,351.98,0.0193548387096774,Low
1,1466,occasional_visitor,57,523.0,2,0,0,0.0,1047.11,523.5550000000001,821.47,130.87239095113114,8,4.0,0.5,349.0366666666667,0.0038167938931297,Low
0,3940,business_traveler,57,6.0,30,0,2,0.0,16115.680000000002,537.1893333333334,1463.5,169.63695118998749,95,3.1666666666666665,7.5,519.8606451612903,4.285714285714286,High
1,2959,occasional_visitor,59,1014.0,4,0,0,0.0,2059.05,514.7625,850.3,137.2608492767149,15,3.75,1.0,411.81000000000006,0.0039408866995073,Low
1,1336,vacation_traveler,40,117.0,10,2,2,0.1428469395043211,17921.380000000005,1792.1380000000004,3399.76,238.948547352702,75,7.5,2.5,1629.216363636364,0.0847457627118644,High
0,763,business_traveler,43,65.0,61,7,2,0.0999985714489792,29608.770000000004,485.3896721311476,1780.86,197.3904840634396,150,2.459016393442623,15.25,477.56080645161296,0.9242424242424242,VIP
0,1996,business_traveler,53,28.0,57,3,8,0.044116998279437,33480.37,587.3749122807018,2224.33,213.24940605473853,157,2.754385964912281,14.25,577.2477586206898,1.9655172413793105,VIP
0,3452,business_traveler,58,72.0,28,3,2,0.0909063361716311,14241.719999999998,508.63285714285706,1568.66,173.67739417811973,82,2.9285714285714284,7.0,491.0937931034482,0.3835616438356164,High
1,4139,occasional_visitor,29,376.0,3,0,0,0.0,2903.89,967.9633333333333,1384.97,223.35897238673948,13,4.333333333333333,0.75,725.9725,0.0079575596816976,Low
0,3555,business_traveler,31,99.0,43,6,4,0.1132054112186562,22872.05,531.9081395348837,2366.72,198.88566186380987,115,2.6744186046511627,10.75,519.8193181818182,0.43,VIP
0,748,vacation_traveler,74,69.0,21,1,1,0.0434763705925829,26255.63,1250.2680952380952,2895.73,211.7372440544834,124,5.904761904761905,5.25,1193.4377272727272,0.3,VIP
1,4677,vacation_traveler,74,310.0,12,0,0,0.0,17845.35,1487.1125,2395.21,225.8876469918102,79,6.583333333333333,3.0,1372.7192307692308,0.0385852090032154,High
1,4965,occasional_visitor,59,589.0,3,0,0,0.0,2918.4100000000003,972.8033333333334,1066.65,224.47580955311133,13,4.333333333333333,0.75,729.6025000000001,0.0050847457627118,Low
0,4309,business_traveler,72,57.0,31,4,6,0.0975585961318016,14924.77,481.4441935483871,1419.49,188.9187478639511,79,2.548387096774193,7.75,466.3990625,0.5344827586206896,High
0,1193,vacation_traveler,35,21.0,10,2,0,0.1666527789350887,13982.2,1398.22,2615.91,218.46846143029012,64,6.4,2.5,1271.109090909091,0.4545454545454545,High
0,3188,occasional_visitor,73,293.0,3,0,0,0.0,1244.65,414.8833333333334,586.9,113.1397145714026,11,3.6666666666666665,0.75,311.1625,0.010204081632653,Low
0,409,business_traveler,45,5.0,31,6,1,0.157890581826794,13136.279999999995,423.75096774193537,1331.25,162.1742941445167,81,2.6129032258064515,7.75,410.5087499999999,5.166666666666667,Medium
1,4915,occasional_visitor,51,481.0,3,0,0,0.0,3036.94,1012.3133333333332,2068.62,202.44917005532963,15,5.0,0.75,759.2349999999999,0.0062240663900414,Low
1,1664,vacation_traveler,68,99.0,14,3,2,0.1578864270301563,17185.95,1227.5678571428573,2090.59,188.85451808221887,91,6.5,3.5,1145.73,0.14,High
0,2869,occasional_visitor,31,71.0,4,0,0,0.0,3530.42,882.605,1074.23,147.0947043873172,24,6.0,1.0,706.0840000000001,0.0555555555555555,Low
0,1224,vacation_traveler,67,6.0,19,3,0,0.1363574382982591,21615.779999999995,1137.6726315789472,2392.33,180.12999891667565,120,6.315789473684211,4.75,1080.7889999999998,2.7142857142857144,VIP
0,1786,occasional_visitor,42,32.0,3,1,0,0.2499375156210947,1775.92,591.9733333333334,834.46,136.59872317514038,13,4.333333333333333,0.75,443.98,0.0909090909090909,Low
1,4325,occasional_visitor,53,22.0,2,0,1,0.0,1620.96,810.48,1090.07,180.0866570381069,9,4.5,0.5,540.32,0.0869565217391304,Low
0,3173,business_traveler,55,50.0,21,4,3,0.1428520409985357,14972.990000000003,712.999523809524,1944.17,202.3349684463724,74,3.523809523809524,5.25,680.5904545454547,0.4117647058823529,High
1,1886,vacation_traveler,25,123.0,8,0,1,0.0,10919.94,1364.9924999999998,2915.33,188.27158152445645,58,7.25,2.0,1213.3266666666666,0.064516129032258,Medium
0,2663,business_traveler,44,35.0,50,8,4,0.1290301769326301,34509.30000000001,690.1860000000001,2726.74,211.7121980846744,163,3.26,12.5,676.6529411764708,1.3888888888888888,VIP
1,2523,vacation_traveler,72,91.0,11,2,1,0.1428469395043211,15728.839999999998,1429.894545454545,3454.4,215.46061012862836,73,6.636363636363637,2.75,1310.7366666666665,0.1195652173913043,High
0,3161,business_traveler,28,9.0,51,8,4,0.1269821113950572,28364.50999999999,556.1668627450979,2030.86,176.17598648455595,161,3.156862745098039,12.75,545.471346153846,5.1,VIP
1,1354,vacation_traveler,52,244.0,9,1,0,0.0999900009999,9957.72,1106.4133333333334,2102.29,195.24558341993296,51,5.666666666666667,2.25,995.7720000000002,0.036734693877551,Medium
1,994,vacation_traveler,50,122.0,17,1,0,0.0555524693072607,16964.589999999997,997.9170588235291,2583.63,160.04179205856545,106,6.235294117647059,4.25,942.477222222222,0.1382113821138211,High
1,2512,occasional_visitor,71,394.0,5,0,0,0.0,2475.34,495.068,1013.42,154.69908130741828,16,3.2,1.25,412.5566666666667,0.0126582278481012,Low
0,1735,business_traveler,43,28.0,46,2,2,0.0399992000159996,22646.34,492.3117391304348,1376.1,175.55166239021403,129,2.8043478260869565,11.5,481.83702127659575,1.5862068965517242,VIP
0,4379,vacation_traveler,26,57.0,8,0,1,0.0,8859.37,1107.42125,3150.38,180.7997795963348,49,6.125,2.0,984.3744444444444,0.1379310344827586,Medium
1,2942,occasional_visitor,62,417.0,2,0,0,0.0,4249.55,2124.775,2690.88,326.86331820629186,13,6.5,0.5,1416.5166666666669,0.0047846889952153,Medium
0,3040,occasional_visitor,68,42.0,4,0,0,0.0,5212.719999999999,1303.1799999999998,2428.64,274.33924530287874,19,4.75,1.0,1042.544,0.0930232558139534,Medium
